"species","start_year","end_year","trend_type","region","trend","lci","uci","percent_change","p_ch_lci","p_ch_uci","mean_abundance","mean_observed","mean_n_surveys","region_type"
"Piping Plover",2008,2019,"Recent-three-generation","-294960_-57339",-3.73000450461359,-13.6395223936004,5.87349095345284,-33.727331894734,-80.0719224416785,87.3525554534653,0.00417326722275505,NA,NA,"hex_name"
"Piping Plover",2008,2019,"Recent-three-generation","1205040_-1096569",-4.92759748789584,-15.7625121794631,7.29921969034674,-44.4510163626208,-84.8448625841791,117.051211900703,7.72833621748378,5.43131313131313,6.5,"hex_name"
"Piping Plover",2008,2019,"Recent-three-generation","1655040_-317147",-7.19016457355752,-16.6923734470774,2.43162839756242,-55.4953160980616,-86.5867943276306,30.2492815287861,0.616495766196413,5.03703703703704,3.44444444444444,"hex_name"
"Piping Plover",2008,2019,"Recent-three-generation","1655040_202469",-7.78042193445274,-17.5279300639579,1.882579880051,-59.1380380948886,-87.9946212617714,22.7720282783255,1.2393951679478,8.26141975308642,7,"hex_name"
"Piping Plover",2008,2019,"Recent-three-generation","1805040_-57339",-4.02461104719178,-11.2923875933255,3.98376346079482,-36.9681346803288,-73.2347444082256,53.6813235087396,1.12538360103164,10.5283909490886,27,"hex_name"
"Piping Plover",2008,2019,"Recent-three-generation","1805040_462276",3.91366338577124,-4.03036779925094,13.2685796549311,48.4011526829046,-36.3977999854247,293.735343671842,0.248812698604464,1.05815914828848,54.9166666666667,"hex_name"
"Piping Plover",2008,2019,"Recent-three-generation","1955040_722084",1.39725197900173,-6.63843264412406,11.2770935502024,14.5688193153893,-53.0268646885629,223.939603410816,0.248326048684014,0.75736986986987,13.3333333333333,"hex_name"
"Piping Plover",2008,2019,"Recent-three-generation","2105040_462276",6.31208422068259,-1.10315829800366,15.0679739240969,92.5033856107322,-11.4870095892591,368.273023824794,0.479851824092041,7.10203918888129,10.1,"hex_name"
"Piping Plover",2008,2019,"Recent-three-generation","2255040_1241699",-3.69933959378257,-11.3584510185728,4.7711894927606,-34.8290465675502,-73.4532893389994,66.9785331940672,0.124502134273847,0.963619447233147,103.916666666667,"hex_name"
"Piping Plover",2008,2019,"Recent-three-generation","2255040_722084",4.22860284945713,-6.0836126233468,16.0367665973128,54.667302794117,-49.863366541432,413.515702710389,0.133091198641133,0.297690058479532,7.2,"hex_name"
"Piping Plover",2008,2019,"Recent-three-generation","2405040_981891",1.96542891186928,-6.26858808700249,11.081683661256,21.5506521117204,-50.9389463094011,217.736441673356,0.105964312366018,0.507449781101227,29.0909090909091,"hex_name"
"Piping Plover",2008,2019,"Recent-three-generation","2555040_1241699",0.733642107870235,-9.74620318703791,12.9767140634883,5.45264633079855,-67.6316597434452,282.717509561149,0.136062089617204,0.457142857142857,9,"hex_name"
"Piping Plover",2008,2019,"Recent-three-generation","2705040_1501507",1.60012736720463,-9.81649972831001,14.2896031576732,15.030577535079,-67.9079128726256,334.584329538871,0.088013445224963,0.764393939393939,4.36363636363636,"hex_name"
"Piping Plover",2008,2019,"Recent-three-generation","5040_-1096569",-7.12486359261481,-19.2318507714474,5.4402963482119,-55.4982480887864,-90.4579452243503,79.0908335188699,12.2401936203047,3,2,"hex_name"
"Piping Plover",2008,2019,"Recent-three-generation","905040_-1096569",-5.64116593011705,-16.6616587293458,5.35869007418317,-46.7120486080437,-86.5322912597555,77.5717968366108,0.291445891569482,NA,NA,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","-144960_-836762",-4.43764086620416,-9.04881964153738,0.115950601660316,-39.6522422033458,-64.7716942875643,1.28288735944181,0.0108831290201075,0.0125,17,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","-294960_-57339",-2.69837869298431,-6.85750263865099,1.44002391708113,-26.1621995754869,-54.2251781463754,17.0315068495142,0.00727438157827539,0.330208333333333,11.5,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","1205040_-1096569",-2.85907287511777,-6.95233089910747,1.25737455531291,-27.156127056436,-54.7352128699853,14.7343066471286,14.3718379107713,11.347663321527,9.72727272727273,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","1655040_-317147",-3.52878128328254,-7.6477767567911,0.566727041312816,-32.620359768057,-58.3206528326923,6.4136910455131,1.39776589815845,4.43402777777778,24.25,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","1655040_202469",-3.02206604786415,-7.30589730950729,1.0070094436514,-28.5884920802467,-56.5916626324941,11.6520350178014,2.73704033170723,7.69642857142857,16,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","1805040_-57339",-4.21226404561907,-7.99769128167941,-0.469772009319679,-37.6120856520099,-60.0252277828665,-5.04779849640078,2.34275069870637,16.2071428571429,9,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","1805040_462276",0.78234922010643,-3.34036576475172,4.65131244410533,9.42373657207374,-31.1828577805269,64.8889200959206,0.244046455926326,1.59749175043942,36.25,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","1955040_722084",-1.96487992409511,-5.74793558032159,1.72451430522636,-19.0049030642314,-47.8565709288462,20.6929421792441,0.335179781901178,4.33479997169255,18.5,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","2105040_462276",-0.945412243926266,-4.85877592673893,2.73480505000857,-9.91513159517725,-42.1829288323179,34.5530725267689,0.481037684717305,6.85857989766361,42.8181818181818,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","2255040_1241699",-5.88642844170988,-9.75056672365561,-2.10104110128815,-48.9257260313791,-67.6488783460859,-20.8303289281448,0.297002215846398,2.44525497207711,74.3333333333333,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","2255040_722084",-1.95454332952175,-6.11313171539209,2.17373836266784,-19.8384791469797,-50.0364389091539,26.6870387530923,0.156641229908106,0.209617928367928,11.6666666666667,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","2405040_981891",-2.95325113725726,-6.78924019159463,0.477738356730719,-27.5075780831456,-53.8547895748101,5.38254945194588,0.150372391500604,0.770546315849253,74,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","2555040_1241699",-4.22114153081408,-8.65691165299204,-0.131628221606512,-37.5697185991552,-63.0654572921969,-1.43841848272032,0.225996895012489,0.722222222222222,4.33333333333333,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","2705040_1501507",-4.23607241758382,-8.99229520835042,0.378111830028814,-37.9902926583593,-64.5301115323015,4.23876172823932,0.143177659427275,0.321428571428571,3.57142857142857,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","5040_-1096569",-4.9255066693207,-9.8549929746968,-0.13622631536535,-42.8268301070594,-68.0582691363372,-1.488323804289,27.8537088631765,NA,NA,"hex_name"
"Piping Plover",1997,2008,"Previous-three-generation","905040_-1096569",-3.90059062777219,-8.29639691081627,0.346701855920126,-35.5104491042966,-61.4299320250384,3.88052652109653,0.593116409214239,0.313333333333333,3,"hex_name"
"Whimbrel",2004,2019,"15-year","1205040_-1096569",-12.2897400323028,-21.9077635760024,-2.02834001299032,-86.1255392324786,-97.5502716955638,-26.4628117498515,2.41860709741159,1.74810606060606,8.11111111111111,"hex_name"
"Whimbrel",2004,2019,"15-year","1205040_462276",-10.6479822779761,-17.4121445976006,-3.6277561202876,-81.7362336077903,-94.3279135482051,-42.551334819727,0.0330531530951572,0.178861317658606,34.6,"hex_name"
"Whimbrel",2004,2019,"15-year","1355040_722084",-10.6630872172329,-16.3353876831573,-4.96724371641265,-81.4424705101185,-93.1114533470621,-53.4306731218385,0.0163163470202432,0.218767270740955,62.5714285714286,"hex_name"
"Whimbrel",2004,2019,"15-year","1505040_-576954",-11.827671105756,-19.1247280816998,-3.83592454652558,-85.0755330922404,-95.8577499805342,-44.3848537422075,1.41062941437535,1.15384615384615,7.5,"hex_name"
"Whimbrel",2004,2019,"15-year","1655040_202469",-11.1441936710057,-18.5593568464349,-3.23446263190056,-83.0809680962584,-95.4014816821842,-38.9324215897338,0.370458130248831,1.78327984817115,18.8333333333333,"hex_name"
"Whimbrel",2004,2019,"15-year","1805040_-57339",-12.5498182192014,-18.5208695364688,-6.2789046113877,-86.6699594432015,-95.3687753602232,-62.1940333453804,4.48721106515338,21.0183852623388,21.1428571428571,"hex_name"
"Whimbrel",2004,2019,"15-year","1805040_462276",-8.75594908542857,-15.4463033998431,-1.6654866698241,-74.92494875859,-91.9278533075257,-22.2698164561362,0.0531289077875071,0.0934527446120188,13.9375,"hex_name"
"Whimbrel",2004,2019,"15-year","1955040_722084",-9.97002800119958,-16.3394567123936,-2.97046018284463,-79.6453945809934,-93.1164824629504,-36.3849930643045,0.260941330947157,1.01429403929404,20.3571428571429,"hex_name"
"Whimbrel",2004,2019,"15-year","2105040_462276",-9.39395171700686,-15.2306540097033,-3.32608663272936,-77.363974596772,-91.6134662105579,-39.7940353273377,0.739602280742846,4.97454947416269,15.6153846153846,"hex_name"
"Whimbrel",2004,2019,"15-year","2105040_981891",-17.3759547993241,-23.4285092578155,-11.3107338437596,-94.2919801564058,-98.1760758271184,-83.4778731131987,0.274373873760452,0.560074359578129,50.125,"hex_name"
"Whimbrel",2004,2019,"15-year","2255040_1241699",-8.48667991032884,-14.4101082228273,-2.4707302647522,-73.7152626171291,-90.3097013746622,-31.2892650618497,0.293349026317042,0.833698814877768,95.75,"hex_name"
"Whimbrel",2004,2019,"15-year","2255040_722084",-12.1856319508828,-19.0714228029531,-5.1787304605491,-85.851976399506,-95.8166077072528,-54.9612337406897,0.987658284895677,1.94310348169188,13.4,"hex_name"
"Whimbrel",2004,2019,"15-year","2405040_981891",-5.67937412738753,-12.0556338811099,1.49171691294805,-58.796061199805,-85.4413740767963,24.8702537457831,0.0490542245005836,0.266980708939931,43.375,"hex_name"
"Whimbrel",2004,2019,"15-year","2555040_1241699",-3.45851854084551,-10.8122717592624,4.05815342100519,-41.4178941369673,-82.0288224025708,81.6108219182694,0.388131933742882,1.770551656653,9.9375,"hex_name"
"Whimbrel",2004,2019,"15-year","2555040_1761314",2.38690647583329,-6.17819981025277,11.6523906538745,39.6371263729992,-61.5800806652281,422.420739229303,0.780956965089572,1.1674286887788,17.3076923076923,"hex_name"
"Whimbrel",2004,2019,"15-year","2705040_2021122",1.800007853842,-9.35689215335504,14.096409475882,26.852926000242,-77.09017080862,622.902450929704,1.04230046715406,10.2857142857143,4,"hex_name"
"Whimbrel",2004,2019,"15-year","2855040_1761314",-0.257772316225595,-9.67693835589753,9.62331964685523,-6.1449005746003,-78.2740007160914,296.775195999809,1.41644510796301,2.37254385964912,8.3,"hex_name"
"Whimbrel",2004,2019,"15-year","3005040_1501507",1.84216850483988,-6.81012456931551,11.2756502388625,28.8061161395809,-65.283894762904,396.594753520047,3.18117424702903,2.52124458976774,27.6428571428571,"hex_name"
"Whimbrel",1980,2019,"Long-term","1205040_-1096569",-3.98731421635688,-8.97963748132757,0.920528190099085,-79.7841809098302,-97.4507736748261,42.9555689655636,3.97474010002493,2.37567697988286,7.76,"hex_name"
"Whimbrel",1980,2019,"Long-term","1205040_462276",-2.05521385477158,-5.42341920324478,1.39473214550848,-55.5739187854087,-88.6352273551689,71.6328178293343,0.0465157757831116,0.218693865632064,91.3076923076923,"hex_name"
"Whimbrel",1980,2019,"Long-term","1355040_722084",-2.29635846682427,-5.3494299792294,0.79328469769828,-59.5103050508432,-88.283248453462,36.0919263244226,0.0230824505962378,0.153703582219405,98.5806451612903,"hex_name"
"Whimbrel",1980,2019,"Long-term","1505040_-576954",-3.64148828404686,-7.49881447739434,0.178540189362942,-76.425712283398,-95.2165113066072,7.20466337246049,2.30097253186831,5.49145299145299,7,"hex_name"
"Whimbrel",1980,2019,"Long-term","1655040_202469",-3.10298865271667,-6.71979308151262,0.407955712347201,-70.9272915027825,-93.3657685833933,17.2079057879803,0.561591888899086,2.04361057391513,29.2,"hex_name"
"Whimbrel",1980,2019,"Long-term","1805040_-57339",-4.75657632266036,-8.09068512524412,-1.69814040588086,-84.913767169809,-96.2758973244867,-48.7247202659634,7.98643430380339,31.412810804428,16.1666666666667,"hex_name"
"Whimbrel",1980,2019,"Long-term","1805040_462276",-2.45304094270547,-5.95995682461725,1.04545397212866,-62.8015812047619,-90.8966764226503,50.0218105267801,0.0780035363643753,0.150020179977442,12.5,"hex_name"
"Whimbrel",1980,2019,"Long-term","1955040_722084",-3.7100234263397,-7.05733536122218,-0.37197432118669,-77.1748861924554,-94.2404353523716,-13.5272090074846,0.423691147726343,1.43226479617733,30.1388888888889,"hex_name"
"Whimbrel",1980,2019,"Long-term","2105040_462276",-3.24765107356448,-6.4127207474805,-0.237052765510032,-72.0562682259511,-92.4585272184729,-8.84057866930926,1.15023047793806,5.62783461808759,39.4864864864865,"hex_name"
"Whimbrel",1980,2019,"Long-term","2105040_981891",-6.65095338232921,-9.89131215236022,-3.60479941633333,-93.0595004897126,-98.2785279965496,-76.1130210195233,0.555205321549235,1.83684811969003,35,"hex_name"
"Whimbrel",1980,2019,"Long-term","2255040_1241699",-2.8892427656802,-6.17359967933193,0.249444709541417,-67.9198281905589,-91.6693834812723,10.2039224564563,0.454156130331205,1.36047850334684,62.4615384615385,"hex_name"
"Whimbrel",1980,2019,"Long-term","2255040_722084",-4.03415022992047,-7.59576421629147,-0.346908604987634,-79.933498940697,-95.4081953496414,-12.674666062008,1.63692529032314,3.04517253922784,19.4358974358974,"hex_name"
"Whimbrel",1980,2019,"Long-term","2405040_981891",-2.10280048092268,-5.53592455579956,1.30766036161891,-56.7204701780299,-89.1507309572903,65.9774726874817,0.07076963556577,0.234185164403437,63.3,"hex_name"
"Whimbrel",1980,2019,"Long-term","2555040_1241699",-1.99259250320934,-5.87845219751306,1.67036892957654,-54.2708992011405,-90.5838497504972,90.8014837189428,0.567640611052477,2.22282887111806,10.4285714285714,"hex_name"
"Whimbrel",1980,2019,"Long-term","2555040_1761314",-0.281526918737951,-4.34985689444465,3.76238010752112,-10.7901753085317,-82.3502089239788,322.237777190742,0.945578911386795,2.59354647424557,13.2857142857143,"hex_name"
"Whimbrel",1980,2019,"Long-term","2705040_2021122",-0.672925311475403,-6.01183604829339,4.77253385983586,-22.6979232110529,-91.0904899268799,516.098973531481,1.32041414017961,5.61428571428571,2.4,"hex_name"
"Whimbrel",1980,2019,"Long-term","2855040_1761314",-1.7865246049003,-6.44265476185007,2.69484741209502,-50.2033365902063,-92.5520330482974,182.096408256089,2.0435735325774,9.61145323626527,5.95238095238095,"hex_name"
"Whimbrel",1980,2019,"Long-term","3005040_1501507",-0.367584236288433,-4.77856120188158,4.1567191421084,-14.2476344380925,-85.1865663938912,389.559979697802,3.93204170158073,2.17814888072819,20,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","1205040_-1096569",-8.37399442173139,-16.3216764414297,-0.0868869607802314,-82.7092996404137,-97.1669161915354,-1.72344817870561,3.06947414343348,2.11155303030303,8.64285714285714,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","1205040_462276",-6.90622973649712,-12.5161858349093,-0.890759703157186,-76.4363440382302,-93.1046819501433,-16.3846228051826,0.0410919154724304,0.185661315022439,33.1,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","1355040_722084",-6.9020730125691,-11.8354461583061,-2.11021112197375,-76.075114933276,-91.9484353881536,-34.7248504531851,0.0202183594981579,0.210227853870048,88.9411764705882,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","1505040_-576954",-7.97793822646635,-14.3841879233072,-1.39102644231192,-81.4121230363581,-95.5220454115154,-24.4334696667902,1.80613485796522,1.15384615384615,7.5,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","1655040_202469",-7.39159160658331,-13.5472575141614,-1.0830229481643,-78.7153171972975,-94.5602931184624,-19.5702424582911,0.464118984420362,2.71450906581341,17.3636363636364,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","1805040_-57339",-8.65173442309327,-13.8208472522773,-3.31189947568514,-83.7397360110269,-94.8944225909238,-49.0128578333234,5.81597079126413,25.1428696836371,17.4,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","1805040_462276",-5.44093506882602,-10.9703149702869,0.442578615104025,-67.8171856572499,-90.2119372079644,9.23381207243903,0.0646676171572651,0.104863831691259,13.9047619047619,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","1955040_722084",-6.48139736004177,-12.0168858822845,-0.74195795661126,-73.7922903954029,-92.2734325534988,-13.8383187958619,0.323813366777615,0.828514906146485,19.3157894736842,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","2105040_462276",-5.99796464401849,-10.9122210947747,-0.844560114196833,-71.1491946892454,-90.0834037458001,-15.6022413899205,0.909823758586223,5.16561377366776,25.2777777777778,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","2105040_981891",-12.672368949702,-18.0404966399662,-7.56398467352803,-93.2705744954537,-98.1293756374347,-79.2592564917625,0.379668452316262,0.98961863447865,44.3333333333333,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","2255040_1241699",-5.31569853207682,-10.4500851224053,-0.127169653824298,-66.449539941855,-89.0022569767653,-2.51257221374632,0.358153050657743,1.68109348910578,88.2380952380952,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","2255040_722084",-8.316021493658,-14.1544174129829,-2.1979314186249,-82.3317769403399,-95.2754652620858,-35.8848282004748,1.26395682240859,2.90930407230787,16.5,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","2405040_981891",-3.02756526500943,-8.51508733021532,2.82688613157925,-46.6793374261624,-83.1348752604271,74.6360024466183,0.0573261813035471,0.226358499612243,58.3333333333333,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","2555040_1241699",-1.31771544197726,-7.48350146194945,4.86530760229906,-23.8222689381442,-78.895077854489,158.604939211361,0.4400908932205,1.7022575202395,12.8571428571429,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","2555040_1761314",3.33541719081383,-3.74919132461358,10.4096890268906,90.2512081560119,-53.4319824080657,624.675879661457,0.809063091085925,1.18291080963278,14.9375,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","2705040_2021122",2.83823374473045,-6.10491105449657,13.0037056616177,73.9484019073202,-71.6301137144765,1053.06500841288,1.086327875342,10.2857142857143,4,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","2855040_1761314",1.15867566736056,-6.18989975709139,9.33345062346984,24.8919800791781,-72.139297179714,495.746041932017,1.51869359796778,2.82698760790866,8.83333333333333,"hex_name"
"Whimbrel",1999,2019,"Recent-three-generation","3005040_1501507",2.90462632965683,-4.20942438534648,10.5726324509107,74.6337739986835,-57.6887298144919,646.368005202378,3.30853443360615,2.7646717179675,23.7777777777778,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","1205040_-1096569",0.950595707571378,-5.57335197685693,7.86399777808701,17.6695341990188,-66.3645710770147,321.360421397881,4.95424291522513,2.75251517273576,6.91666666666667,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","1205040_462276",3.37665962018464,-1.30376817584494,8.65542800938361,85.4425628882453,-22.06888949853,384.146930669596,0.0527966788516995,0.24463787680624,146.25,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","1355040_722084",2.83655017757881,-1.50368289275042,7.55643832188239,67.7597943817716,-25.0140582921689,299.109297124238,0.0263568522629225,0.0861985566224855,116,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","1505040_-576954",1.20723417870099,-4.42073134880112,6.8453989172397,25.1701505863494,-57.6444410128936,251.852668885306,2.84189392529109,14.1666666666667,6,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","1655040_202469",1.67654334734765,-2.67639180060272,6.31086713030633,36.2332382550321,-40.2764180937183,219.871517855817,0.669407503971695,1.85576920800866,35,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","1805040_-57339",-0.431796537748189,-5.3107256638361,4.44577218849181,-7.17928903402649,-64.5419387124871,128.521168876095,10.3140144025064,36.6652508313267,14.6666666666667,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","1805040_462276",0.83910029832068,-3.75813485797071,5.5589167121026,15.5204635214323,-51.7033954648491,179.514002373336,0.0925413422968669,0.22214590964591,10.3888888888889,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","1955040_722084",-0.659197015210742,-5.43842789141103,4.0300735221817,-12.4354735996813,-65.4395781799088,111.845725903637,0.530486940837023,2.00387496920005,40.5555555555556,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2105040_462276",-0.229221148280381,-4.49557438866025,4.24068522474151,-5.0455378176548,-58.2701848283482,120.1445742621,1.4089472538695,5.78148926620868,51.35,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2105040_981891",0.183386489639921,-4.56310468698895,5.11489598325351,2.02150044288114,-58.8272613680978,158.000792579006,0.744181317161535,3.18619836430571,22.3333333333333,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2255040_1241699",-0.22799677031885,-4.72163454181161,4.56477722587538,-5.80446951409645,-60.107462447349,133.519375813719,0.55715194860253,1.11660360390778,35.2631578947368,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2255040_722084",0.739646845870102,-3.96754905657578,5.87447712316024,14.3583247961271,-53.6614700616852,195.824615212615,2.04194611820215,3.08878237918641,22.15,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2405040_981891",-1.07671395793482,-5.53407263061261,3.48783557877801,-18.5163687947331,-66.0977295662503,91.8213540183213,0.0850042336379198,0.234979618499733,70.6,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2555040_1241699",-2.64133992182506,-8.4764875867482,2.87668040664555,-38.9810735761724,-81.4167829753675,71.4043740247227,0.699689995882405,2.8367735042735,7.4,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2555040_1761314",-3.88444026638365,-10.1855973658616,1.75307171576442,-52.3841860286822,-87.0110594384034,39.1243892637043,1.08045218225803,4.47439402706264,11.0833333333333,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2705040_2021122",-4.12502599843706,-12.0584856237074,3.09112130073909,-53.9354927686362,-91.2966818260848,78.3216215699268,1.55346256708034,2.5,1.33333333333333,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","2855040_1761314",-4.70133102803015,-12.2222509470603,1.83824804124867,-58.7489048603623,-91.5995150948865,41.3538370055201,2.57337590766228,18.6574074074074,2.11111111111111,"hex_name"
"Whimbrel",1980,1999,"Previous-three-generation","3005040_1501507",-3.62401500736869,-10.7040562748637,2.71516577310879,-49.2396951871354,-88.3640217410564,66.3630442275023,4.55068471536742,0.0666666666666667,6.4,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","1055040_202469",-19.3157035258612,-25.9393726409381,-11.3983410145851,-96.1785523532199,-98.8938555401611,-83.7209905104116,0.00106057798002759,0,4,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","1205040_462276",-17.5883083674221,-24.3597003194293,-8.71270255175789,-94.8493770870527,-98.4819052313807,-74.5225363987777,0.00203755104756751,0.0585385526423262,22.0625,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","1355040_722084",-22.6311891933784,-28.9813711175197,-16.9487211520655,-97.8285537977542,-99.4103636276961,-93.8312700656946,0.00126276450268193,0.0390804597701149,77.6,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","1655040_202469",-20.0837115276435,-26.5383917649663,-12.8920326446865,-96.6469104556417,-99.0207208713996,-87.3855508486211,0.0911433746745393,0.326777087646653,18.8333333333333,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","1805040_-57339",-21.0661891253192,-28.6152631031378,-14.3252606094007,-96.9991864797639,-99.3630861974443,-90.1646024885164,0.026044304153368,0.0142857142857143,21.1428571428571,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","1805040_462276",-20.1895827185702,-26.1171527510271,-13.9747479953952,-96.6293211736939,-98.9330246462107,-89.543421434732,0.0583574426594726,0.0187434779367919,18.375,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","1955040_722084",-19.2338402586951,-25.22218506522,-12.7058670046209,-96.0245815538763,-98.721821343324,-86.9750565771582,0.0982069816656379,0.203814747446434,17.6363636363636,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","2105040_462276",-20.4050049829623,-25.6928855908983,-15.157084099089,-96.7343517244999,-98.8373312098033,-91.5036217517947,4.44879350456678,13.0853622431209,13.9090909090909,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","2105040_981891",-21.6053253663487,-28.3397393291793,-15.9470673454298,-97.3643955329739,-99.325198941665,-92.6159749146434,0.0092480545461102,0.0415491740963439,44.1428571428571,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","2255040_1241699",-21.5537962883558,-26.6232220316684,-16.6024627745481,-97.3950937558644,-99.0375466785478,-93.4340373203334,0.739803274417983,1.66650644009474,95.8125,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","2255040_722084",-20.3558846336629,-26.5207572374091,-13.7118370414908,-96.8063764342603,-99.0171888361742,-89.0536717554157,0.794249398224141,0.75809913399675,13.4,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","2405040_981891",-19.622144196194,-25.7127370448389,-12.6050314646414,-96.339330238076,-98.8419815854262,-86.7475410142441,0.00196481235243358,0.0130477502629576,32.1333333333333,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","2555040_1241699",-17.0481104886372,-23.9200189866357,-8.96860899537133,-94.1072217969872,-98.344016648037,-75.5731370046092,0.423380431462175,0.809154325206957,9.13333333333333,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","2555040_1761314",-17.3492199136504,-25.1339583030571,-6.05688793495892,-94.8769149505397,-98.6990113787854,-60.8281426042577,0.0163711684264195,0.338690476190476,4.875,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","2705040_1501507",-17.8151764322887,-25.0116127542338,-7.8325388511075,-95.1675215453875,-98.6667498638834,-70.5785298488304,0.0162015439978235,0.166666666666667,3.77777777777778,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","3005040_1501507",-16.8417220009576,-24.9944626258808,-5.913835960679,-94.2558315708823,-98.6621731641927,-59.9237543354196,0.0410746195425734,0.0661157024793388,4.81818181818182,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","605040_462276",-20.245200733165,-27.6336231652956,-12.033331899147,-96.7591978626803,-99.2182775595094,-85.3858332475317,4.47982113850997e-05,0.0722789115646258,12.3571428571429,"hex_name"
"Hudsonian Godwit",2004,2019,"15-year","905040_462276",-19.3241464883603,-26.2557288654434,-9.72105667648809,-96.2239575829081,-98.9626522447824,-78.4326344239447,0.000927307546685892,0.172380952380952,19.6,"hex_name"
"Hudsonian Godwit",1980,2019,"Long-term","1055040_202469",-11.4863133945013,-15.5863474772904,-6.96691541707603,-99.1477933609963,-99.865073734326,-94.0178208335642,0.00467546513974985,0.111369539634138,23.5454545454545,"hex_name"
"Hudsonian Godwit",1980,2019,"Long-term","1205040_462276",-11.4878534646745,-15.3085496461745,-7.22540584512009,-99.1816547359603,-99.8466290014659,-94.6329731712026,0.00963172000616847,0.0962902766520573,32.625,"hex_name"
"Hudsonian Godwit",1980,2019,"Long-term","1355040_722084",-8.59691098333245,-12.0326996140748,-5.42003910514997,-96.9682958418478,-99.3262024981371,-88.6193693806847,0.00351967957144425,0.0801185641209206,112.117647058824,"hex_name"
"Hudsonian Godwit",1980,2019,"Long-term","1655040_202469",-9.31400065760231,-12.6660820440661,-5.90655049959056,-97.8072282136447,-99.491678641592,-90.6928491371997,0.27278292057609,0.545891657283482,36.7666666666667,"hex_name"
