"trend","lci","uci","percent_change","p_ch_lci","p_ch_uci","prob_decline","prob_decline_GT30","prob_decline_GT50","prob_decline_GT70","mean_abundance","mean_observed","mean_n_surveys","region","centered_log_trend","centered_log_trend_lci","centered_log_trend_uci","start_year","end_year","species","region_type","trend_type","parameter"
-1.60878376832435,-9.33057595630062,5.50562965214132,-20.4355553581373,-76.9901966234786,123.426418704321,0.65625,0.4015625,0.2146875,0.0571875,32.8575933728711,38.5,2,"5040_-1096569",-0.00849106998107618,-0.0802951235660205,0.052549368098926,2004,2019,"American Avocet","hex_name","15-year","nsmooth"
-1.37894531296421,-7.61642968872302,4.30183780052799,-17.2882914123777,-69.5265809635663,88.0959356953861,0.6753125,0.35,0.146875,0.0246875,0.0150400480272734,0.0125,7.7,"905040_-57339",-0.00586735787946451,-0.0613122263944704,0.0507037102645488,2004,2019,"American Avocet","hex_name","15-year","nsmooth"
-0.571859659971923,-7.85841287281306,6.41232634008776,-8.07757847319828,-70.7021506424087,154.026528223809,0.5625,0.304375,0.1365625,0.0275,0.0107258386500586,0.025,18,"905040_462276",0.0020833182816706,-0.0632997211390441,0.0782824783952925,2004,2019,"American Avocet","hex_name","15-year","nsmooth"
0.215501999788663,-2.9842199852446,3.13139925359973,11.0907235747945,-69.3201764769544,232.84765577997,0.43625,0.235625,0.105625,0.0215625,191.94702275139,51.5462587923074,124.875,"Composite",NA,NA,NA,1980,2019,"American Avocet","hex_name","Long-term","nsmooth"
-5.65306239597813,-9.67906899355858,-1.50373105397882,-89.7778602508118,-98.1131037544806,-44.617645393909,0.9965625,0.9884375,0.9675,0.8925,40.0237547949219,7.02013177924832,12,"-1194960_-576954",-0.0604695060630253,-0.103974650678055,-0.0174445940521996,1980,2019,"American Avocet","hex_name","Long-term","nsmooth"
-0.333023190932725,-3.90063395463299,3.0305940297565,-10.7725489785665,-78.8114545665421,220.392216513859,0.5696875,0.3709375,0.2221875,0.0734375,1014.22152526484,304.935215247715,9.75,"-144960_-317147",-0.00553277434367954,-0.0314588454690279,0.0154892805430834,1980,2019,"American Avocet","hex_name","Long-term","nsmooth"
3.57758322116033,0.70359056138294,6.14053191345023,304.768218405286,31.4477929053626,921.807609645224,0.0075,0.0015625,0.0003125,0,3.20031833842188,3.78382849746101,34.1470588235294,"-144960_-836762",0.033034801090946,0.0024068721008292,0.0631609039088184,1980,2019,"American Avocet","hex_name","Long-term","nsmooth"
0.458837039844946,-3.51140445312316,4.29826104118768,20.6515789789751,-75.1936094825701,416.185303753346,0.398125,0.240625,0.1278125,0.04,1042.03817112812,656.043993008697,14,"-294960_-57339",0.00235707732137952,-0.0198040458095815,0.0222301379450286,1980,2019,"American Avocet","hex_name","Long-term","nsmooth"
1.07470981912305,-3.80959736624496,6.16164737497917,51.0954475082417,-78.0144028908164,929.765689596575,0.330625,0.214375,0.1284375,0.049375,129.109808279375,30.2053549624978,10,"-894960_-576954",0.0083484199487011,-0.0355240605455816,0.0518435333417094,1980,2019,"American Avocet","hex_name","Long-term","nsmooth"
-0.829430744231644,-5.86878646628085,4.27309701360279,-26.7427130753106,-90.5460634867541,411.350564798697,0.619375,0.48,0.35875,0.2025,0.0998769372345313,0.140769869158231,33.9130434782609,"1055040_202469",-0.0107023073558017,-0.065597632235689,0.0405233890063837,1980,2019,"American Avocet","hex_name","Long-term","nsmooth"
0.408958908391869,-5.56521758461683,6.33536358920635,14.2856009214854,-89.2811700886603,997.567730802804,0.4525,0.34375,0.250625,0.141875,44.5619002413672,25.6774691358025,5.66666666666667,"1355040_-1356377",0.00156723882959544,-0.0581111470378762,0.0614995938333079,1980,2019,"American Avocet","hex_name","Long-term","nsmooth"
-1.49459209309274,-5.14454420098495,2.1781946732801,-44.1101609712141,-87.2523447016661,131.723884976546,0.7878125,0.619375,0.4440625,0.2059375,3.83248875853125,1.20690641366666,30.3,"1655040_202469",-0.0172690554463003,-0.0575712959042297,0.0231804979584599,1980,2019,"American Avocet","hex_name","Long-term","nsmooth"
-9.64499346424559,-12.617579037218,-6.76029516704113,-98.0719446011107,-99.4805555196332,-93.4771882488765,1,1,1,1,0.913741067850781,1.87991264290606,16.1666666666667,"1805040_-57339",-0.103588315846447,-0.143170252897158,-0.0636260229365782,1980,2019,"American Avocet","hex_name","Long-term","nsmooth"
0.741015373579245,-4.6797911251127,6.53078040661017,30.1093684872281,-84.5753712992104,1079.04188165369,0.4096875,0.29125,0.1871875,0.0903125,25.3299513769453,222.816558441558,5.18181818181818,"5040_-1096569",0.00494761283657264,-0.0500567219086164,0.0619680115312479,1980,2019,"American Avocet","hex_name","Long-term","nsmooth"
-1.49263414206349,-5.98794081028992,2.89044141454955,-43.9712109802313,-91.0017285463032,203.826874528388,0.7571875,0.605625,0.446875,0.23375,0.0200858960901687,0.0270833333333333,7.08333333333333,"905040_-57339",-0.017324263251083,-0.0631447392449238,0.0267846830338474,1980,2019,"American Avocet","hex_name","Long-term","nsmooth"
-1.57239052436522,-6.37777303581904,3.11471839054182,-46.4007848812915,-92.3479098511292,230.754486658388,0.7384375,0.61125,0.47125,0.26625,0.0126509329710781,0.0434159836579191,19.7666666666667,"905040_462276",-0.0181819177375154,-0.0684704791169141,0.0287653583014714,1980,2019,"American Avocet","hex_name","Long-term","nsmooth"
-0.834685805246987,-6.79577841798028,4.37159033830291,-7.92628344781088,-62.6665438737723,82.0338759939835,0.5959375,0.2590625,0.0909375,0.0128125,203.243926783727,25.7923905974586,55.0666666666667,"Composite",NA,NA,NA,2005,2019,"American Avocet","hex_name","Recent-three-generation","nsmooth"
-6.74551002069258,-14.1994714489978,0.0283537265454643,-61.6675461101844,-88.2818382165702,0.397688441397118,0.9740625,0.88,0.6821875,0.3303125,9.33676442583333,6.99495488562474,11.5454545454545,"-1194960_-576954",-0.0618198119291212,-0.136892728971205,0.00543689158976153,2005,2019,"American Avocet","hex_name","Recent-three-generation","nsmooth"
-1.85661890360263,-8.89772844983948,4.44675280749207,-20.3301625012282,-72.8725556192401,83.8777565442568,0.7009375,0.398125,0.184375,0.03625,934.518249664583,429.498051948052,5.42857142857143,"-144960_-317147",-0.0105279383752014,-0.0552133945192927,0.0192613180592064,2005,2019,"American Avocet","hex_name","Recent-three-generation","nsmooth"
1.43124030165046,-4.30929522887163,6.73778175160187,24.5493929200013,-46.0270014567952,149.146299656805,0.300625,0.0875,0.018125,0.0015625,5.06323592464583,5.68527319847354,21.7777777777778,"-144960_-836762",0.022617653935658,-0.0263468313079892,0.0711837108133317,2005,2019,"American Avocet","hex_name","Recent-three-generation","nsmooth"
-0.811685413461923,-7.44444518795072,4.97955315576001,-8.63057631772915,-66.1440167263348,97.4540679760452,0.5859375,0.276875,0.110625,0.01625,1224.05380084167,NA,NA,"-294960_-57339",0.000134919476720073,-0.0348070581583369,0.0261883257310132,2005,2019,"American Avocet","hex_name","Recent-three-generation","nsmooth"
-0.534786129790692,-7.88367593726478,6.10096279173192,-5.55154277161672,-68.3253089105051,129.123989312357,0.5459375,0.274375,0.118125,0.019375,168.05894368875,4,4,"-894960_-576954",0.0027935844740509,-0.051610982909538,0.052074220044762,2005,2019,"American Avocet","hex_name","Recent-three-generation","nsmooth"
0.634157326462714,-7.31481899223228,8.46064328604267,9.11577495943249,-65.4741600562457,211.752935853562,0.431875,0.20875,0.0825,0.0109375,0.0950188463420833,0.354545454545455,8.8,"1055040_202469",0.0143511844016664,-0.0576701777356927,0.0977046194830906,2005,2019,"American Avocet","hex_name","Recent-three-generation","nsmooth"
1.16878707903685,-7.14506377981661,9.86365616023411,17.9199000175998,-64.5782545119755,273.213576525316,0.3934375,0.1909375,0.0771875,0.013125,61.2869761398958,72.3333333333333,3,"1355040_-1356377",0.0195375039212005,-0.0573460235597035,0.104477086591654,2005,2019,"American Avocet","hex_name","Recent-three-generation","nsmooth"
1.25423606442006,-6.45666533180917,10.1344744100313,14.9382554317154,-60.7192409662115,286.301198880389,0.3971875,0.174375,0.059375,0.006875,3.384384356875,0.156011904761905,14.8,"1655040_202469",0.0204446979842123,-0.0491517902390823,0.113956827053913,2005,2019,"American Avocet","hex_name","Recent-three-generation","nsmooth"
-4.65496571838005,-11.3416380972238,3.27702995324231,-50.5990131986876,-81.4614466585368,57.0552147784074,0.889375,0.743125,0.5065625,0.156875,0.0831615908375,0.668018018018018,23,"1805040_-57339",-0.0396192489831144,-0.109560237219878,0.0586980756684418,2005,2019,"American Avocet","hex_name","Recent-three-generation","nsmooth"
-1.70721506594789,-9.54965156423606,5.34308665799594,-19.7930475588616,-75.4674032751537,107.245235600355,0.6609375,0.3875,0.201875,0.0471875,33.0209648666875,38.5,2,"5040_-1096569",-0.009177212285374,-0.0813270754908839,0.0501053274484785,2005,2019,"American Avocet","hex_name","Recent-three-generation","nsmooth"
-1.27353382681337,-7.50893379910094,4.36536742813352,-14.9014656724068,-66.472820100901,81.8821617863261,0.660625,0.313125,0.1234375,0.0178125,0.0148978851208792,0.0125,7.7,"905040_-57339",-0.0044786478101785,-0.0582826770956433,0.0515484608293915,2005,2019,"American Avocet","hex_name","Recent-three-generation","nsmooth"
-0.431969964932915,-7.68020427243185,6.64396523851016,-5.25830592978986,-67.3316110334772,146.098002822353,0.550625,0.2696875,0.11125,0.0171875,0.0107231734873125,0.0285714285714286,17.5714285714286,"905040_462276",0.00380590440266989,-0.0609136844415606,0.0804933529188052,2005,2019,"American Avocet","hex_name","Recent-three-generation","nsmooth"
1.22420914361356,-3.23984396529526,5.60867701075391,18.832927203929,-36.9403084623032,114.681405448287,0.2959375,0.050625,0.0040625,0,196.202981686381,37.5433865488771,159.466666666667,"Composite",NA,NA,NA,1991,2005,"American Avocet","hex_name","Previous-three-generation","nsmooth"
-8.52961204679525,-14.8088497487693,-2.25193794819007,-71.5480987714928,-89.3947006755449,-27.3033861750392,0.9959375,0.9690625,0.8778125,0.5415625,40.91064776625,4.30916264186941,14.3571428571429,"-1194960_-576954",-0.101686613523678,-0.173424262288659,-0.0339674535881383,1991,2005,"American Avocet","hex_name","Previous-three-generation","nsmooth"
0.593777763553894,-4.66599256644476,5.82877411542159,8.08287607090343,-48.7764139669986,121.030759778375,0.4253125,0.1284375,0.02125,0.000625,1093.956261375,276.094444444444,9.54545454545454,"-144960_-317147",-0.00637176204408099,-0.0440247345191018,0.028152146765423,1991,2005,"American Avocet","hex_name","Previous-three-generation","nsmooth"
7.27479415522241,3.06004308264457,11.6181131179678,165.996266295737,52.4981180148264,365.892252268074,0.0009375,0,0,0,2.7637261395625,3.60658920027341,25.6,"-144960_-836762",0.0581046916852737,0.00677628006336553,0.109505295227192,1991,2005,"American Avocet","hex_name","Previous-three-generation","nsmooth"
1.89418534583384,-3.86359514050071,7.94020543598199,29.4898055782573,-42.3989460015563,191.450884257638,0.255,0.0721875,0.0109375,0.0003125,1029.75217110417,387.755555555556,10.5,"-294960_-57339",0.00641777916172053,-0.0276445971086016,0.0434534334282498,1991,2005,"American Avocet","hex_name","Previous-three-generation","nsmooth"
2.89600297151722,-4.50542937382196,11.330835855026,46.0817755516932,-47.5553072907707,349.382949443125,0.23625,0.0784375,0.02125,0.00125,122.276658239583,20.3467236467236,9.33333333333333,"-894960_-576954",0.0158807684662913,-0.0554709185331638,0.0923974542036677,1991,2005,"American Avocet","hex_name","Previous-three-generation","nsmooth"
-0.536007100921763,-8.39139719209623,7.68911520540085,-7.55824858810036,-70.6837965309993,182.101521417117,0.554375,0.31125,0.1484375,0.0278125,0.088988010725,0.0976653145274694,48.0666666666667,"1055040_202469",-0.0181238233452683,-0.108836758398436,0.0664470465756589,1991,2005,"American Avocet","hex_name","Previous-three-generation","nsmooth"
1.76732870744471,-7.72666525758752,11.7100897184394,26.9242692524526,-67.5610313408841,371.296307145521,0.37625,0.20125,0.0928125,0.01875,36.1173590066667,27.1742424242424,3.18181818181818,"1355040_-1356377",0.00438631004999635,-0.0976961548418686,0.107254193782517,1991,2005,"American Avocet","hex_name","Previous-three-generation","nsmooth"
-1.53348110770512,-6.81362687266183,4.06879988934377,-19.5322786387851,-62.7665114419942,74.778356247986,0.714375,0.3640625,0.1228125,0.0059375,3.3774381360625,1.06260301612284,20.9333333333333,"1655040_202469",-0.0277713197488199,-0.0921363438337654,0.0358245912470908,1991,2005,"American Avocet","hex_name","Previous-three-generation","nsmooth"
-14.8365780604948,-19.5242999391437,-9.87856709508291,-89.6072452379771,-95.2213337338392,-76.6872627687128,1,1,0.99875,0.9934375,0.538488759802083,0.491666666666667,10.4,"1805040_-57339",-0.172937707673451,-0.240738160634805,-0.105835739563735,1991,2005,"American Avocet","hex_name","Previous-three-generation","nsmooth"
2.45805037645936,-6.4155527055544,11.9520870983373,36.5329640943955,-60.4768494231992,385.792409639664,0.309375,0.1334375,0.0509375,0.0075,24.622075410625,613.771825396825,9.33333333333333,"5040_-1096569",0.0113241369448858,-0.0819555438221196,0.106865105383748,1991,2005,"American Avocet","hex_name","Previous-three-generation","nsmooth"
-1.46947424655487,-8.50776286404977,5.43718146650737,-18.5511670754962,-71.2008524242243,109.851983731353,0.6725,0.3709375,0.166875,0.0284375,0.0201180219699479,NA,NA,"905040_-57339",-0.0273635573827456,-0.104153414431206,0.0468600232419152,1991,2005,"American Avocet","hex_name","Previous-three-generation","nsmooth"
-1.65884623742301,-8.95583703330555,5.9964563852184,-21.6479274058992,-73.1137947171653,125.984609185756,0.6759375,0.4109375,0.1928125,0.0371875,0.0118482661622083,0.0273020527859238,22.6,"905040_462276",-0.0293850313463741,-0.114072760379888,0.0495730257791881,1991,2005,"American Avocet","hex_name","Previous-three-generation","nsmooth"
-0.803703781965677,-6.69747236546684,4.37044078379666,-8.05259890196927,-64.6490267408112,89.9602655272392,0.588125,0.275,0.1040625,0.0153125,203.494384868433,25.4182568101174,61.625,"Composite",NA,NA,NA,2004,2019,"American Avocet","Region","15-year","nsmooth"
0.410885525740107,-6.61981924180173,7.58974018793138,6.14239117408523,-64.2051372311456,199.614547336926,0.4546875,0.208125,0.08625,0.01125,0.0400620913945273,NA,NA,"East Inland",0.0119563281587384,-0.0496483891594172,0.0881083143630484,2004,2019,"American Avocet","Region","15-year","nsmooth"
-1.04995498838267,-7.21660236594301,4.35665579405556,-11.2178761043543,-67.4872123806314,89.5842717395343,0.626875,0.3040625,0.1284375,0.0171875,722.847094601712,NA,NA,"Midcontinental",-0.00251451475143558,-0.0162236866307964,0.00245752379290169,2004,2019,"American Avocet","Region","15-year","nsmooth"
0.810265930258275,-6.71842283546225,9.47402388107827,9.24458043132516,-64.7679253204327,288.746260046039,0.441875,0.211875,0.080625,0.011875,1.72740702986621,NA,NA,"Northeast US Coastal",0.0157606241691112,-0.0535173657181606,0.10695688351117,2004,2019,"American Avocet","Region","15-year","nsmooth"
-1.02091707285717,-8.56423357531487,5.70114485052399,-12.2338659936594,-73.8939174860523,129.718184211793,0.6,0.3509375,0.1709375,0.0378125,88.3675443786133,NA,NA,"Pacific and Intermountain",-0.00245761125727673,-0.0611323680492207,0.0481491813800462,2004,2019,"American Avocet","Region","15-year","nsmooth"
1.14932552799052,-7.14192507680025,9.86532077791324,18.6365858672359,-67.0924370177145,310.118765031108,0.398125,0.205,0.09375,0.01875,60.2236521520508,NA,NA,"Southeast Coastal",0.0190144429510516,-0.0596626488682921,0.104367700476324,2004,2019,"American Avocet","Region","15-year","nsmooth"
-1.60878376832435,-9.33057595630062,5.50562965214132,-20.4355553581373,-76.9901966234786,123.426418704321,0.65625,0.4015625,0.2146875,0.0571875,32.8575933728711,NA,NA,"Texas Coastal",-0.00849106998107618,-0.0802951235660205,0.052549368098926,2004,2019,"American Avocet","Region","15-year","nsmooth"
0.215501999788663,-2.9842199852446,3.13139925359973,11.0907235747945,-69.3201764769544,232.84765577997,0.43625,0.235625,0.105625,0.0215625,191.94702275139,51.5462587923074,124.875,"Composite",NA,NA,NA,1980,2019,"American Avocet","Region","Long-term","nsmooth"
-0.992402650268756,-5.33815213472343,3.28006102335144,-31.4811297093791,-88.2287069098833,252.081292423529,0.6703125,0.509375,0.355,0.175625,0.0442045887652594,NA,NA,"East Inland",-0.0122480501098815,-0.0596584717351918,0.0310791847213191,1980,2019,"American Avocet","Region","Long-term","nsmooth"
0.157750128374514,-3.16026112633608,3.26169263668824,8.78242692212591,-71.4181198683309,249.647433643201,0.446875,0.255,0.1259375,0.0303125,686.48667157713,NA,NA,"Midcontinental",-0.000587338691205806,-0.00843708406486776,0.0037088177303206,1980,2019,"American Avocet","Region","Long-term","nsmooth"
-2.71591105340481,-6.16188193000428,0.891559110637318,-66.460144656414,-91.6287098285401,41.363999928957,0.935625,0.83875,0.7059375,0.4321875,2.37311491319102,NA,NA,"Northeast US Coastal",-0.0297351884854314,-0.0690516893254481,0.00835106188850485,1980,2019,"American Avocet","Region","Long-term","nsmooth"
-0.339743422756812,-5.25805852257001,4.58206693909202,-11.0570014650402,-87.8339687673399,473.894168337537,0.5465625,0.4184375,0.2909375,0.140625,84.5667815371484,NA,NA,"Pacific and Intermountain",-0.00574927618452526,-0.0486619680439303,0.0356482272318191,1980,2019,"American Avocet","Region","Long-term","nsmooth"
0.408958908391869,-5.56521758461683,6.33536358920635,14.2856009214854,-89.2811700886603,997.567730802804,0.4525,0.34375,0.250625,0.141875,44.5619002413672,NA,NA,"Southeast Coastal",0.00156723882959544,-0.0581111470378762,0.0614995938333079,1980,2019,"American Avocet","Region","Long-term","nsmooth"
0.741015373579245,-4.6797911251127,6.53078040661017,30.1093684872281,-84.5753712992104,1079.04188165369,0.4096875,0.29125,0.1871875,0.0903125,25.3299513769453,NA,NA,"Texas Coastal",0.00494761283657264,-0.0500567219086164,0.0619680115312479,1980,2019,"American Avocet","Region","Long-term","nsmooth"
-0.834685805246987,-6.79577841798028,4.37159033830291,-7.92628344781088,-62.6665438737723,82.0338759939835,0.5959375,0.2590625,0.0909375,0.0128125,203.243926783727,25.7923905974586,55.0666666666667,"Composite",NA,NA,NA,2005,2019,"American Avocet","Region","Recent-three-generation","nsmooth"
0.531498099166898,-6.55678365955978,7.74226968490099,7.04486777719858,-61.3037482443387,184.057128324234,0.44125,0.1853125,0.07125,0.0059375,0.0402133016500917,NA,NA,"East Inland",0.0134699826366159,-0.0466629679537216,0.091519182085253,2005,2019,"American Avocet","Region","Recent-three-generation","nsmooth"
-1.08275386680791,-7.21227778788882,4.39511802809961,-10.79327537727,-64.9355366438316,82.6092112016518,0.6325,0.2896875,0.115,0.015625,721.211762143632,NA,NA,"Midcontinental",-0.00253364070220292,-0.0163147512049613,0.00238623101433634,2005,2019,"American Avocet","Region","Recent-three-generation","nsmooth"
1.05007720354421,-6.56141694711615,9.78392913269722,11.709440227697,-61.3305951608891,269.439113924931,0.4203125,0.189375,0.066875,0.0075,1.73377297385625,NA,NA,"Northeast US Coastal",0.0184347393357649,-0.0510469234817507,0.111454990828713,2005,2019,"American Avocet","Region","Recent-three-generation","nsmooth"
-1.04632947238856,-8.48429245998192,5.62897446742663,-11.7730818096089,-71.0972436968571,115.259797937164,0.6046875,0.331875,0.1484375,0.0284375,88.6978540572917,NA,NA,"Pacific and Intermountain",-0.00238723474888473,-0.0590926915741615,0.0471436069498147,2005,2019,"American Avocet","Region","Recent-three-generation","nsmooth"
1.16878707903685,-7.14506377981661,9.86365616023411,17.9199000175998,-64.5782545119755,273.213576525316,0.3934375,0.1909375,0.0771875,0.013125,61.2869761398958,NA,NA,"Southeast Coastal",0.0195375039212005,-0.0573460235597035,0.104477086591654,2005,2019,"American Avocet","Region","Recent-three-generation","nsmooth"
-1.70721506594789,-9.54965156423606,5.34308665799594,-19.7930475588616,-75.4674032751537,107.245235600355,0.6609375,0.3875,0.201875,0.0471875,33.0209648666875,NA,NA,"Texas Coastal",-0.009177212285374,-0.0813270754908839,0.0501053274484785,2005,2019,"American Avocet","Region","Recent-three-generation","nsmooth"
1.22420914361356,-3.23984396529526,5.60867701075391,18.832927203929,-36.9403084623032,114.681405448287,0.2959375,0.050625,0.0040625,0,196.202981686381,37.5433865488771,159.466666666667,"Composite",NA,NA,NA,1991,2005,"American Avocet","Region","Previous-three-generation","nsmooth"
-0.908109228967471,-7.44036117522017,5.55141008586972,-11.6443329386562,-66.1231424157283,113.057366232348,0.6078125,0.306875,0.116875,0.014375,0.0403180996190521,NA,NA,"East Inland",-0.0215877068704229,-0.0984073297676751,0.0477569298684315,1991,2005,"American Avocet","Region","Previous-three-generation","nsmooth"
1.2536369766825,-3.36553463468045,5.84788935579218,18.6187971431532,-38.0774722551552,121.59036949708,0.2975,0.05875,0.0053125,0,708.82405287291,NA,NA,"Midcontinental",0.00026215044879301,-0.00918095166150413,0.00773526704858784,1991,2005,"American Avocet","Region","Previous-three-generation","nsmooth"
-3.55587334416976,-8.5663593276983,1.7131374789311,-40.1969373413902,-71.4580144093829,26.8465670826834,0.9121875,0.665,0.3159375,0.033125,1.95796344793229,NA,NA,"Northeast US Coastal",-0.0484874387379537,-0.109782300749869,0.0134104139533173,1991,2005,"American Avocet","Region","Previous-three-generation","nsmooth"
-0.120383639887407,-7.746352952383,7.89446232969701,-2.95360257504514,-67.6577775043579,189.726492452246,0.5190625,0.27625,0.1190625,0.019375,81.5936530029167,NA,NA,"Pacific and Intermountain",-0.0139294412642258,-0.0869743668847104,0.0584952969148814,1991,2005,"American Avocet","Region","Previous-three-generation","nsmooth"
1.76732870744471,-7.72666525758752,11.7100897184394,26.9242692524526,-67.5610313408841,371.296307145521,0.37625,0.20125,0.0928125,0.01875,36.1173590066667,NA,NA,"Southeast Coastal",0.00438631004999635,-0.0976961548418686,0.107254193782517,1991,2005,"American Avocet","Region","Previous-three-generation","nsmooth"
2.45805037645936,-6.4155527055544,11.9520870983373,36.5329640943955,-60.4768494231992,385.792409639664,0.309375,0.1334375,0.0509375,0.0075,24.622075410625,NA,NA,"Texas Coastal",0.0113241369448858,-0.0819555438221196,0.106865105383748,1991,2005,"American Avocet","Region","Previous-three-generation","nsmooth"
-4.74078440929073,-8.0874740573767,-0.583648217947408,-52.5345096417077,-71.7758708874623,-8.40593421419161,0.983666666666667,0.9095,0.576166666666667,0.0428333333333333,29.2189544804779,18.7989077704424,792.75,"Composite",NA,NA,NA,2004,2019,"Black-bellied Plover","hex_name","15-year","nsmooth"
5.47893601357362,-8.63214353729777,21.4018151698021,118.285846871679,-74.1832512994872,1733.90869625671,0.235666666666667,0.146833333333333,0.0885,0.0338333333333333,2.45939569728333,6.72026515151515,6.25,"-144960_-317147",0.0995502263667121,-0.0420423150037925,0.242267100065556,2004,2019,"Black-bellied Plover","hex_name","15-year","nsmooth"
5.2081408237858,-3.74387194208218,14.6750510722644,107.934725968046,-43.5809234796736,679.89140557214,0.128166666666667,0.049,0.0165,0.0015,0.3314889996375,0.245232178687187,21.7,"-144960_-836762",0.0985456180085104,0.0121636600454138,0.186023304190698,2004,2019,"Black-bellied Plover","hex_name","15-year","nsmooth"
5.86935490349153,-0.749533705385852,12.7264057286272,134.660035085949,-10.6718501434801,503.093846158547,0.0396666666666667,0.00833333333333333,0.00133333333333333,0,0.599557796622917,0.861616161616162,7.61538461538461,"-1944960_1241699",0.105282143098138,0.0325088195567325,0.171771222975077,2004,2019,"Black-bellied Plover","hex_name","15-year","nsmooth"
3.1404673454364,-9.53413429385441,17.8511787650919,53.1750246829648,-77.7530153956144,1074.92181590799,0.340666666666667,0.222833333333333,0.136666666666667,0.0493333333333333,1.62248454178646,1.8,5,"-294960_-57339",0.0774143697237351,-0.0522670683466483,0.211647101064802,2004,2019,"Black-bellied Plover","hex_name","15-year","nsmooth"
3.61628388405535,-6.18530042288155,13.9789924758718,67.5384140600914,-61.6236598179152,611.823608405626,0.240166666666667,0.116833333333333,0.0505,0.0125,1.31442155854167,2.63809523809524,10.6,"1055040_202469",0.0830664324595065,-0.0179034139986443,0.179882308113321,2004,2019,"Black-bellied Plover","hex_name","15-year","nsmooth"
3.00947544267757,-6.20038590130087,12.5670453748191,55.1553078634592,-61.716133448616,490.430802126923,0.269,0.135666666666667,0.061,0.0115,64.2341736814583,26.2583754208754,8.11111111111111,"1205040_-1096569",0.0772973019507376,-0.0107774616452549,0.157657320363367,2004,2019,"Black-bellied Plover","hex_name","15-year","nsmooth"
